ID,url,headers,sub_headers,text
6,https://realty.ria.ru/20230605/wildberries-1876273091.html,Wildberries вложит 11 млрд рублей в крупный склад во Владимирской области,Wildberries вложит 11 млрд рублей в стройку логистического центра во Владимирской области,"МОСКВА, 5 июн - РИА Недвижимость. Маркетплейс Wildberries вложит более11 миллиардов рублей в строительство крупного логистического центра в Собинском районе Владимирской области.  Как сообщила пресс-служба компании, в понедельник губернатор Владимирской области Александр Авдеев и гендиректор Wildberries Татьяна Бакальчук приняли участие в церемонии закладки первого камня нового складского комплекса.  Как указывается в нем, новый логистический центр компании будет обрабатывать заказы покупателей центрального региона России."
6,https://radiosputnik.ru/20230605/shabolovka-1876254910.html,Благоустройство Шаболовки началось в Москве,Специалисты приступили к благоустройству улицы Шаболовки в Москве,"МОСКВА, 5 июня/ Радио Sputnik. Благоустройство улицы Шаболовки началось в Москве, сообщает телеканал ""Москва 24"". Работы проведут в рамках программы ""От дома до дома"". Поменяют асфальт, уберут под землю воздушные провода, проложат дополнительные водосточные сети. Также приведут в порядок территорию у метро ""Шаболовская"" и поставят современные остановки. Все работы пройдут в 2023 году. Радио Sputnik сообщало также, когда московское метро может получить новые поезда. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230605/khram-1876203388.html,Патриарх выделил 73 млн рублей на строительство храма на юго-востоке Москвы,Патриарх Кирилл выделил 73 млн руб на строительство храма на Самаркандском бульваре Москвы,"МОСКВА, 5 июн - РИА Новости. Патриарх Московский и всея Руси Кирилл выделил 73 миллиона рублей на строительство храма Паисия Святогорца на Самаркандском бульваре, рассказал куратор строительства храмов в Москве, советник патриарха Московского и всея Руси депутат Госдумы Владимир Ресин.  Облик храма на 500 человек будет отсылать к периоду до разделения Церкви на Восточную и Западную. Предполагается, что он будет построен с высокими главками, как в ряде княжеств домонгольской Руси и в зодчестве Сербии и Македонии.  Программа строительства православных храмов в Москве, которая ранее называлась ""Программа 200 храмов"", инициирована патриархом Московским и всея Руси Кириллом в 2009 году и реализуется на пожертвования."
6,https://realty.ria.ru/20230605/fsk-1876180261.html,ФСК привлекла 24 миллиарда рублей на девелоперский проект в Подмосковье,ВТБ предоставил ФСК кредит на 24 миллиарда рублей на девелоперский проект в Подмосковье,"МОСКВА, 5 июн - РИА Недвижимость. Банк ВТБ предоставил девелоперской компании ФСК кредитную линию объемом 23,6 миллиарда рублей для строительства первой очереди жилого комплекса комфорт-класса на юге Подмосковья, сообщила пресс-служба банка.  ЖК ""1-й Южный"" построят в Ленинском округе Московской области, в километре от МКАД по трассе ""М-4 – Дон"".  Проект реализуется в три очереди. Первую очередь застройщик намерен сдать во втором квартале 2026 года. Строительство всего проекта должно завершиться в 2029 году.  ФСК работает на рынке жилой недвижимости в московском регионе, Петербурге и Ленобласти, а также в Калужской области и Краснодарском крае. Владелец компании – Владимир Воронин."
6,https://realty.ria.ru/20230605/sklad-1876165765.html,"""Всеинструменты.ру"" и PNK договорились о строительстве склада в Подмосковье","""Ведомости"": ""Всеинструменты.ру"" и PNK договорились о строительстве склада в Подмосковье","МОСКВА, 5 июн - РИА Недвижимость. PNK Group построит для онлайн-гипермаркета ""Всеинструменты.ру"" логистический комплекс общей площадью 115 тысяч квадратных метров на территории индустриального парка ""PNK парк Чашниково"" в Солнечногорском округе Московской области, сообщила газета ""Ведомости"". Как сообщили изданию участники сделки, после окончания строительства гипермаркет будет арендовать эти площади. Решение об аренде новых площадей представитель ""Всеинструменты.ру"" объяснил изданию увеличением как ассортимента, так и объема продаж. Он добавил, что сейчас одна из основных задач ритейлера – расширение своего присутствия в регионах России, для чего ему требуются крупные складские площади. Ранее онлайн-гипермаркет ""Всеинструменты.ру"" арендовал более 60 тысяч квадратных метров в логопарке ""Быково"" в Раменском округе Подмосковья. Инвестиции в строительство складского комплекса в Чашникове эксперты рынка недвижимости оценили примерно в 6 миллиардов рублей. Сделка между PNK Group и ""Всеинструменты.ру"", указывается в статье, вторая по величине на складском рынке в этом году. Пока рекорд принадлежит интернет-ритейлеру Ozon, для которого девелопер PST Development строит в Ватутинках в новой Москве логистический комплекс на 130 тысяч квадратных метров. PNK Group – российский девелопер промышленных объектов. Компания основана в 2004 году, в ее портфеле 42 индустриальных парка. ""ВсеИнструменты.ру"" - онлайн-гипермаркет товаров для дома, дачи, строительства и ремонта. Компания основана в 2006 году. Сеть насчитывает более 700 пунктов выдачи заказов в 279 городах России."
6,https://realty.ria.ru/20230605/medklastery-1876162024.html,Свыше 20 крупных медкластеров будет построено в Москве до конца 2023 года,Бочкарев: свыше 20 крупных медкластеров будет построено в Москве до конца 2023 года,"МОСКВА, 5 июн - РИА Недвижимость. Более 20 крупных медицинских объектов планируется ввести в эксплуатацию в Москве до конца 2023 года, сообщил заммэра столицы по строительству Андрей Бочкарев.  Также он сообщил, что в 2024 году планируется достроить многопрофильный комплекс на территории детской больницы святого Владимира. В настоящее время готовность объекта, по его словам, составляет почти 30%, монолитные работы готовы на 82%, завершено устройство перегородок на уровне двух подземных уровней ​и первого этажа, прокладываются инженерные коммуникации.  ""В новом здании будет 482 койки, что позволит значительно увеличить мощность детской больницы святого Владимира"", - подчеркнул заммэра. Он добавил, что здесь расположатся 20 отделений стационара и уникальный Центр гравитационной хирургии крови и гемодиализа, а также отделение реанимации и интенсивной терапии для новорожденных.  ""В шестиэтажном здании с двумя подземными уровнями будут все виды диагностики и процедур, новейшая техника"", - отметил Бочкарев."
6,https://realty.ria.ru/20230605/most-1876158421.html,Строительство моста через реку Пехорка завершится в III квартале 2023 года,Бочкарев: строительство моста через реку Пехорка завершится в третьем квартале 2023 года,"МОСКВА, 5 июн - РИА Недвижимость. Мост через реку Пехорка готов на 55%, в третьем квартале 2023 года он будет полностью построен, сообщил заммэра столицы по строительству Андрей Бочкарев.  Мост через реку Пехорка длиной 360 метров свяжет северный участок Московского скоростного диаметра (МСД) со строящейся трассой М-12 ""Москва - Нижний Новгород - Казань"".  Уточняется, что в настоящее время идут работы по армированию подпорной стены моста и плит перекрытия ​проезжей части, продолжается монтаж шумозащитных экранов. Кроме того, ведется установка бетонных разделителей и прокладка инженерных ​коммуникаций.  Также заммэра сообщил, что одновременно для обеспечения пропуска машин по основному ходу Московского скоростного диаметра (МСД) от МКАД в сторону трассы М-12 продолжается строительство участка от улицы Лухмановская до Зенинского шоссе. Сейчас участок готов почти на 90%, завершить его строительство планируется в сентябре 2023 года.  Отмечается, что строительство северного участка МСД в Некрасовке даст новые маршруты жителям Москвы и области, также сократится время в пути до аэропортов Домодедово и Жуковский."
6,https://realty.ria.ru/20230605/depo-1876157830.html,Шесть новых депо планируется построить в московском метро после 2023 года,Заммэра Бочкарев: шесть новых депо планируется построить в столичном метро после 2023 года,"МОСКВА, 5 июн - РИА Недвижимость. После 2023 года планируется ввести в эксплуатацию еще шесть новых депо Московского метрополитена, заявил заммэра столицы по строительству Андрей Бочкарев.  По словам заммэра, осенью этого года полностью запустят в эксплуатацию депо ""Аминьевское "".  ""Депо ""Аминьевское"": мы планируем к осени текущего года завершить все строительно-монтажные работы, подготовить объект для передачи уже в метрополитен в полном объеме"", - сказал Бочкарев.  Он напомнил, что основные работы по первому этапу строительства депо ""Аминьевское"" закончены в марте.  ""Это почти 14 мест для отстоя поездов"", - уточнил Бочкарев, добавив, что после завершения строительных работ второго этапа общее количество мест будет доведено до тридцати.  Заммэра подчеркнул, что здесь появится более 2,5 тысяч новых рабочих мест, набор эксплуатационного персонала для работы в депо идет уже полным ходом. Он также отметил сложность объекта: пришлось переместить более 400 тысяч кубических метров грунта, построить два метромоста, которые соединяют объекты БКЛ непосредственно с депо.  Электродепо ""Аминьевское"", предназначенное для обслуживания поездов Большой кольцевой линии метро (БКЛ), строится на участке в 15,7 гектара вблизи пересечения улиц Генерала Дорохова и Верейской. Здесь будет находиться около 60 зданий, включая отстойно-ремонтный корпус, мотодепо, административно-бытовой корпус и другое."
6,https://realty.ria.ru/20230605/rosgidromet-1876156206.html,Объем незавершенного строительства у Росгидромета сократился на 92%,Счетная палата: объем незавершенного строительства у Росгидромета сократился на 92%,"МОСКВА, 5 июн - РИА Новости. Объем незавершенного строительства в 2022 году у Росгидромета сократился на 92% благодаря окончанию строительства платформы ""Северный полюс"", говорится в материалах Счетной палаты по итогам проверки исполнения бюджетов Росгидромета, Росприроднадзора и Ростехнадзора за прошлый год.  Так, в Росгидромете искажена бухгалтерская отчетность в части некорректного отражения кадастровой стоимости земельных участков подведомственными учреждениями. ""Объем нарушений составил 379 миллионов рублей. В Ростехнадзоре установлено использование информационной системы ведомства при отсутствии правового акта о вводе ее в эксплуатацию. Также выявлены нарушения учета имущества, бухгалтерского учета и в сфере закупок"", - добавляют аудиторы, предложив по итогам проверки направить в ФАС письмо с информацией о допущенных нарушениях.  Ведомство отметило перевыполнение плановых показатели доходов Росприроднадзора, Росгидромета и Ростехнадзора практически на 70%, 20% и 6% соответственно. Значительное перевыполнение плана Росприроднадзором связано с длительностью процедуры возмещения вреда, причиненного окружающей среде. ""В результате проводимой Росприроднадзором работы в 2022 году Каспийским трубопроводным консорциумом, допустившим летом 2021 года разлив нефти в акватории Черного моря при загрузке танкера, возмещен ущерб, превышающий 5 миллиардов рублей"", - отметил аудитор Сергей Мамедов, слова которого приводятся в материалах.  Исполнение расходов ведомствами, по мнению Счетной палаты, в 2022 году является высоким и составляет порядка 99,9% (Ростехнадзор), 99,8% (Росприроднадзор) и 99,6% (Росгидромет). При этом, как отмечают аудиторы, остаток средств в размере 87 миллионов рублей у Росгидромета образовался в основном из-за приостановки Всемирным банком реализации софинансирования проекта ""Росгидромет-2"".  Как отмечают аудиторы, у Росгидромета и Ростехнадзора отмечается снижение дебиторской задолженности - на 3,6 и на 50% соответственно, у Росприроднадзора дебиторская задолженность по сравнению с показателями на начало года увеличилась на 21% (до 909 миллионов рублей). Кредиторская задолженность по сравнению с уровнем 2021 года увеличилась у всех трех ведомств: у Росгидромета - более чем в 2 раза (до 80 миллионов рублей), у Ростехнадзора - чуть более чем на 24% (до 782 миллионов рублей), а у Росприроднадзора – на 8,5% (до 1,7 миллиарда рублей), сообщает Счетная палата."
6,https://radiosputnik.ru/20230602/gimnaziya-1875823184.html,Новый корпус гимназии имени Примакова будет готов к сентябрю,Строительство нового учебного корпуса гимназии имени Примакова завершается в Одинцово,"МОСКВА, 2 июня/ Радио Sputnik. Новый корпус гимназии имени Примакова будет готов к сентябрю, рассказали в пресс-службе подмосковного Минстроя. Гимназия расположена в Одинцове. Сейчас на площадке завершают строительные работы. Идет внутренняя отделка помещений, завершается оформление фасада и работы по благоустройству территории, сообщает издание ""Вести Подмосковья"". Здание нового корпуса разделят на три блока: ""Наука"", ""Искусство"" и ""Спорт"". Обучаться в здании смогут до 500 человек. Открытие корпуса состоится 1 сентября. Радио Sputnik рассказало, когда российским школьникам снова будут вручать серебряные медали. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://radiosputnik.ru/20230602/kampus-1875821964.html,Межвузовский кампус в Самаре ищет инвесторов,Для строительства межвузовского кампуса в Самаре ищут инвесторов,"МОСКВА, 2 июня/ Радио Sputnik. К финансированию строительства межвузовского кампуса в Самаре будут привлечены инвесторы, пишет ""Волга Ньюс"". Для них предлагают несколько форм участия в реализации проекта. Один из них – возведение на площадке собственных зданий с последующим выкупом или арендой. Также предлагается возможность аренды в технопарке кампуса с возможностью получения налоговых льгот от фонда ""Сколково"". Межвузовский кампус в Самаре планируют сдать в 2026 году. Радио Sputnik рассказало, в каком российском городе будет построен студенческий городок. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://radiosputnik.ru/20230602/stantsiya-1875812919.html,"Собянин сообщил о завершении реконструкции станции ""Площадь трех вокзалов""","Собянин о реконструкции станции ""Площадь трех вокзалов"": долго не могли решиться на проект","МОСКВА, 2 июня/ Радио Sputnik. Реконструкция участка железной дороги между станциями ""Площадь трех вокзалов"" и ""Курская"" завершена, он готов к пуску, сообщил мэр столицы Сергей Собянин. В пятницу градоначальник и гендиректор ""РЖД"" Олег Белозеров осмотрели названный железнодорожный участок после реконструкции и открыли станцию ""Площадь трех вокзалов"". Он отметил, что строители говорили в начале реконструкции, что объект могут сдать в 2025 году с учетом сложности работ. Однако в результате реконструкция завершилась раньше срока. Радио Sputnik также рассказало, какие поезда будут курсировать на МЦД-4. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://radiosputnik.ru/20230602/krasnogorsk-1875799400.html,Новый комплекс построят на месте аварийных зданий больницы в Красногорске,Медкомплекс будет построен в Красногорске на месте старых больничных знаний,"МОСКВА, 2 июня/ Радио Sputnik. Новый медкомплекс будет построен на месте аварийных зданий больницы в Красногорске, сообщили в пресс-службе Минимущества Подмосковья. Сейчас на территории Красногорской больницы располагает несколькими зданиями, которые были возведены 47 лет назад и признаны аварийными. Это гараж, лаборатория судмедэкспертизы и морг, пишет издание ""Вести Подмосковья"". Новый медицинский комплекс планируют сдать в эксплуатацию в 2025 году. Радио Sputnik также сообщало, когда в ЯНАО планируют построить современный медгородок. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230602/zemlya-1875773087.html,"""Дом.РФ"" выставит на торги в 2023 году землю под КРТ на 3 млн ""квадратов""","""Дом.РФ"" выставит на торги в 2023 году землю под КРТ на 3 миллиона квадратных метров","СОЧИ, 2 июн - РИА Недвижимость. Компания ""Дом.РФ"" планирует выставить на торги под комплексное развитие территорий в 2023 году 30 проектов с общим градостроительным потенциалом в 3 миллиона квадратных метров, рассказал на форуме недвижимости ""Движение"" вице-президент по государственных программам банка ""Дом.РФ"" Андрей Бахмутов.  Как следует из его презентации, текущий портфель площадок ""Дом.РФ"" под комплексное развитие территорий составляет 92 объекта в 43 регионах России. Их общий градостроительной потенциал равен 16,9 миллиона квадратных метров.  При этом по 21 площадке в 17 субъектах РФ с инвесторами уже заключены договоры о КРТ на строительство 2,6 миллиона ""квадратов"".  Закон о комплексном развитии территорий, направленный на ускорение расселения аварийного и ветхого жилья в регионах России, принят в 2020 году. Он дает регионам право утверждать адресные программы сноса и реконструкции многоквартирных домов, а жильцам - право двумя третями голосов принимать решение о включении их жилья в такие программы.  РИА Новости Недвижимость выступает генеральным новостным партнером форума ""Движение""."
6,https://realty.ria.ru/20230602/progress-1875759445.html,"Астраханский ""Прогресс"" планирует выйти на рынок новостроек Грозного","Астраханский девелопер ""Прогресс"" планирует выйти на рынок новостроек Грозного","СОЧИ, 2 июн - РИА Недвижимость. Девелоперская компания ""Прогресс"", работающая в Астрахани и Екатеринбурге, планирует выйти на рынок жилищного строительства Грозного, рассказал РИА Недвижимость в кулуарах форума недвижимости ""Движение"" президент застройщика Виктор Тарасенко.  По его словам, по приглашению компании ""Дом.РФ"", которая работает над мастер-планом Грозного, делегация ""Прогресса"" уже посетила столицу Чечни, встретилась с руководством администрации города и посмотрела возможные площадки под строительство.  Он уточнил, что сейчас обсуждаются участки на проспекте Путина с достаточно высотной застройкой. При условии финансовой поддержки от банка ""Дом.РФ"" доходность проекта может быть на уровне астраханских, отметил глава компании.  По словам Тарасенко, также ""Прогресс"" смотрит площадки в Москве для строительства жилого комплекса бизнес-класса, где можно было бы продавать жилье по цене от 400 тысяч рублей за квадратный метр.  В целом, рассказал он, по объемам жилых проектов девелопер планирует выйти к середине 2023 года в рейтинге Единого ресурса застройщиков на 41 место по России с показателем в 330 тысяч квадратных метров. В настоящее время в стадии реализации и начала продаж у ""Прогресса"" шесть проектов в Астрахани и четыре в Екатеринбурге.  РИА Новости Недвижимость выступает генеральным новостным партнером форума ""Движение""."
6,https://realty.ria.ru/20230602/samolet-1875741583.html,"""Самолет"" построит образовательный комплекс в ЖК ""Домашний"" в Москве",,"МОСКВА, 2 июн - РИА Недвижимость. Девелопер ""Самолет"" построит образовательный комплекс в составе третьей – финальной – очереди жилого комплекса ""Домашний"" в московском районе Марьино, сообщила пресс-служба девелопера. В нем добавляется, что эти объекты будут переданы городу, соответствующий договор уже подписан. Кроме того, отмечается в пресс-релизе, девелопер планирует построить в составе жилого комплекса еще один отдельно стоящий детский сад на 190 мест. В сообщении напоминается, что в составе третьей очереди ""Домашнего"", помимо объектов социальной инфраструктуры, на участке площадью 3 гектара возведут пять корпусов переменной этажности на 84,8 тысячи квадратных метров. На первых этажах предусмотрены помещения для коммерческих объектов, на подземном этаже будет организован паркинг. В последней очереди проекта будут обустроены закрытые от автотранспорта дворы, в которых разместятся детские и спортивные площадки, зоны тихого отдыха и прогулочные маршруты. Первые две очереди ЖК ""Домашний"" уже построены и заселены, добавляется в пресс-релизе. Девелоперская группа ""Самолет"" работает в Москве, Подмосковье и Ленинградской области. Основные акционеры компании - Михаил Кенин и Павел Голубков."
6,https://radiosputnik.ru/20230602/metro-spb-1875740260.html,Новый тоннель метро начнут строить в Петербурге,В Санкт-Петербурге начнут строительство нового метротоннеля,"МОСКВА, 2 июня/ Радио Sputnik. Новый тоннель метро начнут строить в Санкт-Петербурге, пишет ""Коммерсантъ"". В скором времени к работе приступит проходческий щит ""Надежда"". Он будет работать на участке от станции ""Беговая"" до ""Каменки"". Щит сейчас монтируют, ориентировочно работы начнутся 12 июня. Стройка идет в плановом режиме, добавляет ""Петербургский дневник"". Перегон станет частью Невско-Василеостровской линии петербургской подземки. Радио Sputnik рассказало, когда в Москве будет открыт участок новой линии метро. Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам."
6,https://realty.ria.ru/20230602/minstroy-1875726017.html,Минстрой намерен сократить количество админпроцедур в строительстве до 600,Файзуллин: Минстрой намерен сократить количество админпроцедур в строительстве до 600,"МОСКВА, 2 июн - РИА Недвижимость. Минстрой России намерен сократить число административных процедур в строительстве до 600, сообщил в эфире телеканала ""Россия 24"" глава ведомства Ирек Файзуллин.  Министр также рассказал, что в настоящее время в строительстве из действовавших ранее 11 тысяч обязательных требований осталось только 380. ""Мы, может, еще какое-то количество сократим"", - заметил Файзуллин, подчеркнув, что при общем смягчении регулирования в строительстве вырастает роль и ответственность главного инженера, главного архитектора и главного эксперта проекта."
6,https://realty.ria.ru/20230602/prigorody-1875708538.html,Экономист: в России будут расти только ближние пригороды мегаполисов,Экономист Зубаревич: в России будут расти только ближние пригороды мегаполисов,"СОЧИ, 2 июн - РИА Недвижимость. Рост населения в России в ближайшие годы будет происходить в пригородах крупных агломераций и нескольких регионах, где еще не завершился демографический переход, считает профессор географического факультета МГУ Наталья Зубаревич.  Как следует из презентации экономиста, представленной на форуме недвижимости ""Движение"", по итогам 2022 года в стране происходило увеличение населения в агломерациях Москвы и Петербурга, Севастополе, Калининградской и Тюменской областях, а также в Тыве и трех северо-кавказских республиках: Ингушетии, Чечне и Дагестане.  При этом, обратила внимание Зубаревич, идет максимальный приток населения не в ядро мегаполисов, а в ближнюю периферию ""вроде Кудрово в Петербурге"".  Она отметила, что инвестиционный процесс начал затухать, и, как в прежние кризисные периоды, приток инвестиций идет в основном в Москву, где сосредоточилось по итогам прошлого года 22% капитальных вложений. Второй приоритет - Тюмень (11% инвестиций), уточняется в ее презентации.  ""Строить нужно только в ближних пригородах агломераций"", - сделала вывод Зубаревич.  РИА Новости Недвижимость выступает генеральным новостным партнером форума ""Движение""."
6,https://realty.ria.ru/20230602/moskva-1875706723.html,У проекта жилого комплекса на западе Москвы сменился владелец,"""Ведомости"": у проекта жилого комплекса на западе Москвы сменился владелец","МОСКВА, 2 июн - РИА Недвижимость. Новым собственником фирмы ""УЗ ДЭУ-маркет"", на балансе которой находится земельный участок площадью 0,5 гектара на Малой Филевской улице на западе Москвы, стала компания ""Старк"", написала газета ""Ведомости"". В прошлом году на этом участке градостроительно-земельная комиссия Москвы одобрила строительство жилого комплекса с объектами ритейла и спортивной инфраструктуры, напоминается в материале. Кто будет застройщиком проекта, тогда не сообщалось. Теперь, как указывается в материале, его строительством может заняться компания ""Старк"", которая принадлежит гендиректору Ant Development Гювену Дюндару, финансовому директору Ant Yapi (в нее входит и Ant Development) Мурату Вуралу и бизнесменам Юрию Хихинашвили и Роберту Узилову. Инвестиции в строительство проекта эксперты рынка недвижимости оценили в 3,5-4 миллиарда рублей, выручку от продажи лотов – в 10-11 миллиардов рублей, добавляется в статье."
6,https://realty.ria.ru/20230602/bonava-1875698324.html,Шведский девелопер Bonava нашел нового покупателя на свои активы в России,"""Коммерсант"": шведский девелопер Bonava нашел нового покупателя на свои активы в России","МОСКВА, 2 июн – РИА Недвижимость. Шведский девелопер Bonava, строивший жилье в Санкт-Петербурге, после срыва сделки с казанской G-Group договорился о продаже своих российских активов группе RBI Эдуарда Тиктинского за 3,3 миллиарда рублей, написала газета ""Коммерсант"". В статье указывается, сделка может быть закрыт в третьем квартале 2023 года. Земельный банк Bonava в Петербурге составляет около 16 гектаров, на которых можно построить около 230 тысяч квадратных метров жилья. Ранее девелопер Bonava договорился о продаже своего бизнеса в России за 5,9 миллиарда рублей с казанской G-Group, в состав которой входит девелопер ""Унистрой"", однако затем покупатель сообщил о выходе из сделки, сославшись на длительные сроки ее согласования Федеральной антимонопольной службой и правительственной комиссией по иностранным инвестициям. Bonava строит жилье в Швеции, Финляндии, Норвегии, Германии и прибалтийских странах. Крупнейшим акционером застройщика является шведская инвесткомпания Nordstjernan, которой принадлежит 24,5%. RBI занимается строительством жилых комплексов элитного и бизнес-класса в Санкт-Петербурге, а также развивает сеть апарт-отелей Artstudio. На конец 2022 года портфель перспективных проектов девелопера составлял 1 миллион квадратных метров недвижимости."
6,https://realty.ria.ru/20230602/minstroy-1875693910.html,Минстрой поддержит развитие модульного домостроения в России,Файзуллин: Минстрой поддержит развитие модульного домостроения в России,"МОСКВА, 2 июн - РИА Недвижимость. Министерство строительства и ЖКХ поддержит развитие модульного домостроения на территории России, рассказал в интервью телеканалу ""Россия-24"" глава ведомства Ирек Файзуллин.  Он добавил, что быстрое восстановление Мариуполя стало возможным в том числе за счет модульного домостроения.  ""Есть и монолитные (дома - ред.), но там больше всё собирается на стройплощадке. Мы эти направления будем поддерживать для того, чтобы реализовывать поставленную задачу по строительству 120 миллионов квадратных метров жилья в год"", - добавил Файзуллин."
